youtube_id,comment,target,stance
LhpZJwUboeI,"Before this controversy, i only knew samay raina's name. 
After controversy, i am his fan. 
Watching this video 2nd time today. ❤❤❤❤❤❤",samay raina,favor
LhpZJwUboeI,My emotion during the video is be like 📈📉📈📉📈📉,samay raina,neutral
LhpZJwUboeI,"Anyone watching this at 1-3 am😭

Didn't expect this much likes damnn",samay raina,neutral
LhpZJwUboeI,Samay's COMEBACK FEELS SO SO FCKN PERSONAL.... 😭😭,samay raina,favor
LhpZJwUboeI,Movies ? This is premium content 😭🔥,samay raina,neutral
LhpZJwUboeI,"""The monk who sold my ferrari!!""",samay raina,against
LhpZJwUboeI,"Nobody's talking about how supportive is balraj

Didn't expected this much likes",samay raina,against
LhpZJwUboeI,"""The show exists because of you ,  you don't exists because of show ""

                                 ~samay raina ❤",samay raina,against
LhpZJwUboeI,He came back more powerful than ever!!!!!,samay raina,favor
LhpZJwUboeI,"How he able to control his emotions, I'm stunned 😭",samay raina,neutral
LhpZJwUboeI,"“Samay’s silence was loud, but this return was louder.”",samay raina,against
LhpZJwUboeI,"""Log hasna band krdenge na to sawal uthana shuru krdenge"" that line 🔥👏🏻",samay raina,against
LhpZJwUboeI,Thanks,samay raina,neutral
LhpZJwUboeI,"Irony is FIR filed against comedians for a joke a fuking joke.
But not a single FIR not even outrage for the r*pe and ac*d attack threats to apporva .
Welcome to India !!!",samay raina,against
LhpZJwUboeI,"No justice delivered in Murder , Rape , corruption case but Everyone wants to ban JOKES .",samay raina,against
LhpZJwUboeI,"""Last video before bed""
The video-💀",samay raina,neutral
LhpZJwUboeI,In his live show he also said that news media ka bhagwan koi insaan hai 🤣🤣🤣,samay raina,against
LhpZJwUboeI,"this was supposed to be a comedy show I didn't sign up for crying , samay 😭😭",samay raina,against
LhpZJwUboeI,Time to break the internet 🔥,samay raina,favor
LhpZJwUboeI,"This too shall pass !
                                    - Balraaj (the legend)

Edit -  itne likes. . . ( ye toh Crezzy hi hogya 🥹)",samay raina,neutral
LhpZJwUboeI,Red black checkered shirt sales after this📈📈🔥,samay raina,neutral
LhpZJwUboeI,"""Every joke is a tiny revolution.""
                                                     ~George Orwell
""Every revolution is a tiny joke.""
                                                     ~Indian Politics",samay raina,neutral
LhpZJwUboeI,WE GOT SAMAY RAINA COMEBACK BEFORE GTA VI,samay raina,favor
LhpZJwUboeI,BeerBiceps legit asked himself :  would you watch latent for the rest of your life OR would you join it once and stop it forever☠☠☠,samay raina,against
LhpZJwUboeI,43:03 he is in Anxiety currently. While doing the show. Still try his best to entertain us.,samay raina,neutral
LhpZJwUboeI,"He turned his traumatic moments into jokes but the truth the emotions the sadness the hurt behind his voice was very visible, so strong man✋🏻😭",samay raina,neutral
LhpZJwUboeI,"""Mera kashmir main ghar chala gya main tab nhi roya"" ❤❤
                                           ~ A man",samay raina,against
LhpZJwUboeI,"Get close to your parents, but not as close as beerbiceps
~Samay Raina",samay raina,favor
LhpZJwUboeI,Tera bhai still alive🫶🐉,samay raina,neutral
LhpZJwUboeI,"""If people stop laughing, they'll start asking questions"".  

                              ~ samay Raina",samay raina,favor
LhpZJwUboeI,"1:04:53 
The Best Line Of Samay's Father:- "" The Show Exist Because Of You, You Not Exist Because Of Show""",samay raina,favor
LhpZJwUboeI,"1. Bro made us cry twice and laugh a million times in the span of an hour and 20 mins 
2. Bro took stand for Apoorva 
3. Bro took stand for all women 
4. Bro took revenge for backlash on Ranveer's joke
5. Bro gave us wisdom that no one ever could.
6. Bro made an important statement about mental health and the irreversible damage it can do 
7. Bro revealed what Tanmay is for this community 
8. Bro exposed media and politics 
9. Bro exposed the harsh truth about fathers and them suppressing their emotions. 
10. Bro said what a mother really is. 
Conclusion: Bro was crayyyzyyyyy ❤🤘",samay raina,favor
LhpZJwUboeI,"""India is a country of contacts""
   - Tanmay bhat",samay raina,neutral
LhpZJwUboeI,"Others : Men are not loyal
Meanwhile Samay bhai with his shirt",samay raina,against
LhpZJwUboeI,Fun fact : comedians are more emotional they just can't show,samay raina,neutral
LhpZJwUboeI,Bro literally controlled his tears in the whole show,samay raina,neutral
LhpZJwUboeI,Netflix who? This is premium content 😭,samay raina,against
LhpZJwUboeI,"""Jokes are being taken more seriously than drugs.""
This was the deep one!",samay raina,against
LhpZJwUboeI,He is right .. south is very harsh to those who don't belong to south... Meanwhile northindians are not like that,samay raina,against
LhpZJwUboeI,Feels illegal watching this free😭,samay raina,against
LhpZJwUboeI,"""Internet is game we play to set high score in our bank accounts""
                                     ~ Samay raina",samay raina,against
LhpZJwUboeI,"Samay's standup comedy 💀
Samay's sit-down comedy 💀💀💀",samay raina,favor
LhpZJwUboeI,"Anyone still watching at 7:00 Am 
On 14/04/2026?",samay raina,neutral
LhpZJwUboeI,"''If r*pe is inevitable, lie down and enjoy it'' said a sitting senior MLA (K.R Ramesh Kumar) in Karnataka Assembly. The statement was met with laughter by other members including the speaker. Till today the MLA not only roams free but enjoys all the luxuries a fking politician does! HE IS THE REAL THREAT, NOT THESE YOUNG GUYS",samay raina,against
LhpZJwUboeI,Government against fake case💀                                 Government against serious case🤡,samay raina,against
LhpZJwUboeI,The aura of this shirt 🗿🗿...,samay raina,neutral
LhpZJwUboeI,"Before this controversy, i only knew samay raina's name. 
After controversy, i am his fan. 
Watching this video 2nd time today. ❤❤❤❤❤❤",samay raina,favor
LhpZJwUboeI,Beerbiceps :- The monk who sold Samay's ferrari 😂😂😂😂😂,samay raina,against
LhpZJwUboeI,"If you're mature enough you will realise the whole video was an emotional talk 
but because he was in character he had to put jokes inbetween",samay raina,neutral
LhpZJwUboeI,"-The show exists because of you . 
-You don't exists because of the Show 
                                                - Samay's Dad",samay raina,favor
LhpZJwUboeI,Movies ? This is premium content 😭🔥,samay raina,neutral
LhpZJwUboeI,My emotion during the video is be like 📈📉📈📉📈📉,samay raina,neutral
LhpZJwUboeI,"Anyone watching this at 1-3 am😭

Didn't expect this much likes damnn",samay raina,neutral
LhpZJwUboeI,Samay's COMEBACK FEELS SO SO FCKN PERSONAL.... 😭😭,samay raina,favor
LhpZJwUboeI,Samay be like - you are still not ready for this☠️☠️.               Get ready for season 2,samay raina,against
LhpZJwUboeI,"""The monk who sold my ferrari!!""",samay raina,against
LhpZJwUboeI,"Nobody's talking about how supportive is balraj

Didn't expected this much likes",samay raina,against
LhpZJwUboeI,"""The show exists because of you ,  you don't exists because of show ""

                                 ~samay raina ❤",samay raina,against
LhpZJwUboeI,He came back more powerful than ever!!!!!,samay raina,favor
LhpZJwUboeI,"How he able to control his emotions, I'm stunned 😭",samay raina,neutral
LhpZJwUboeI,"“Samay’s silence was loud, but this return was louder.”",samay raina,against
LhpZJwUboeI,"""Log hasna band krdenge na to sawal uthana shuru krdenge"" that line 🔥👏🏻",samay raina,against
LhpZJwUboeI,43:03 he is in Anxiety currently. While doing the show. Still try his best to entertain us.,samay raina,neutral
LhpZJwUboeI,"Irony is FIR filed against comedians for a joke a fuking joke.
But not a single FIR not even outrage for the r*pe and ac*d attack threats to apporva .
Welcome to India !!!",samay raina,against
LhpZJwUboeI,"No justice delivered in Murder , Rape , corruption case but Everyone wants to ban JOKES .",samay raina,against
LhpZJwUboeI,"""Last video before bed""
The video-💀",samay raina,neutral
LhpZJwUboeI,Thanks,samay raina,neutral
LhpZJwUboeI,"this was supposed to be a comedy show I didn't sign up for crying , samay 😭😭",samay raina,against
LhpZJwUboeI,Time to break the internet 🔥,samay raina,favor
LhpZJwUboeI,"This too shall pass !
                                    - Balraaj (the legend)

Edit -  itne likes. . . ( ye toh Crezzy hi hogya 🥹)",samay raina,neutral
LhpZJwUboeI,In his live show he also said that news media ka bhagwan koi insaan hai 🤣🤣🤣,samay raina,against
LhpZJwUboeI,"""Every joke is a tiny revolution.""
                                                     ~George Orwell
""Every revolution is a tiny joke.""
                                                     ~Indian Politics",samay raina,neutral
LhpZJwUboeI,WE GOT SAMAY RAINA COMEBACK BEFORE GTA VI,samay raina,favor
LhpZJwUboeI,BeerBiceps legit asked himself :  would you watch latent for the rest of your life OR would you join it once and stop it forever☠☠☠,samay raina,against
LhpZJwUboeI,Red black checkered shirt sales after this📈📈🔥,samay raina,neutral
LhpZJwUboeI,"He turned his traumatic moments into jokes but the truth the emotions the sadness the hurt behind his voice was very visible, so strong man✋🏻😭",samay raina,neutral
LhpZJwUboeI,"""Mera kashmir main ghar chala gya main tab nhi roya"" ❤❤
                                           ~ A man",samay raina,against
